Date,BBL.BK,TTB.BK,KBANK.BK,PTTEP.BK,PTT.BK,CPALL.BK,CENTEL.BK,TISCO.BK,CBG.BK,LH.BK
2022-12-22,141.03651428222656,1.3199241161346436,141.26837158203125,161.57284545898438,30.810935974121094,65.48262786865234,49.25,89.73512268066406,92.61148071289062,9.21788215637207
2022-12-23,141.03651428222656,1.3199241161346436,140.2941131591797,162.0452880859375,30.810935974121094,65.23551940917969,49.75,89.50908660888672,92.85844421386719,9.264911651611328
2022-12-26,141.03651428222656,1.310289740562439,140.78125,164.40745544433594,31.544530868530273,65.23551940917969,49.75,89.73512268066406,93.10540771484375,9.264911651611328
2022-12-27,142.00584411621094,1.3199241161346436,141.75550842285156,165.35232543945312,31.7890625,66.96524810791016,50.5,89.9611587524414,94.83415222167969,9.35897159576416
2022-12-28,142.49050903320312,1.3295586109161377,142.24264526367188,165.35232543945312,32.033592224121094,66.71814727783203,50.75,90.18718719482422,95.5750503540039,9.406002044677734
2022-12-29,142.9751739501953,1.3391931056976318,143.21690368652344,166.2971954345703,32.033592224121094,67.45945739746094,50.25,90.18718719482422,95.5750503540039,9.500061988830566
2022-12-30,143.45982360839844,1.3584620952606201,143.70404052734375,166.76962280273438,32.52265548706055,67.45945739746094,50.25,89.73512268066406,95.5750503540039,9.311942100524902
2023-01-03,146.3677978515625,1.3584620952606201,145.16543579101562,165.35232543945312,32.033592224121094,68.69497680664062,51.0,89.9611587524414,94.83415222167969,9.264911651611328
2023-01-04,148.79110717773438,1.3680964708328247,147.60110473632812,157.79336547851562,31.299999237060547,68.20076751708984,52.0,89.9611587524414,93.59933471679688,9.311942100524902
2023-01-05,147.82177734375,1.3680964708328247,147.1139678955078,159.21066284179688,31.544530868530273,68.20076751708984,51.25,90.18718719482422,93.59933471679688,9.123822212219238
2023-01-06,152.18374633789062,1.3970000743865967,149.0625,158.2657928466797,31.7890625,69.43629455566406,51.5,90.41322326660156,97.79772186279297,9.264911651611328
2023-01-09,152.66839599609375,1.3970000743865967,150.52389526367188,159.21066284179688,32.27812576293945,72.1544418334961,51.5,91.76942443847656,102.73699951171875,9.21788215637207
2023-01-10,154.1223907470703,1.4066345691680908,151.49815368652344,159.68309020996094,32.52265548706055,70.17760467529297,50.5,91.76942443847656,101.25521850585938,9.264911651611328
2023-01-11,152.18374633789062,1.3873655796051025,151.0110321044922,158.2657928466797,32.76718521118164,67.7065658569336,50.0,92.22148132324219,101.7491455078125,9.21788215637207
2023-01-12,150.72975158691406,1.3777309656143188,152.47242736816406,159.68309020996094,33.01171875,67.7065658569336,50.0,93.12562561035156,100.76129150390625,9.21788215637207
2023-01-13,151.69908142089844,1.3584620952606201,151.0110321044922,158.2657928466797,33.01171875,67.45945739746094,51.0,93.57768249511719,102.24307250976562,9.21788215637207
2023-01-16,152.18374633789062,1.3680964708328247,151.0110321044922,161.57284545898438,33.01171875,66.96524810791016,50.75,92.22148132324219,101.7491455078125,9.123822212219238
2023-01-17,149.76043701171875,1.3680964708328247,149.0625,161.1004180908203,32.76718521118164,67.95366668701172,51.5,93.12562561035156,100.76129150390625,9.123822212219238
2023-01-18,149.76043701171875,1.3680964708328247,148.5753631591797,163.46258544921875,32.76718521118164,67.7065658569336,51.5,92.22148132324219,101.25521850585938,9.076791763305664
2023-01-19,149.76043701171875,1.3680964708328247,149.54962158203125,162.51771545410156,32.76718521118164,67.95366668701172,51.25,93.12562561035156,100.26736450195312,9.123822212219238
2023-01-20,146.8524627685547,1.3584620952606201,140.78125,162.51771545410156,32.52265548706055,67.21235656738281,50.0,92.67355346679688,100.26736450195312,9.076791763305664
2023-01-23,148.3064422607422,1.3873655796051025,139.80697631835938,164.40745544433594,33.01171875,68.4478759765625,50.75,92.22148132324219,97.30379486083984,9.076791763305664
2023-01-24,148.79110717773438,1.3873655796051025,139.80697631835938,162.51771545410156,32.76718521118164,69.1891860961914,51.75,92.22148132324219,98.2916488647461,9.076791763305664
2023-01-25,150.24508666992188,1.3873655796051025,139.80697631835938,162.51771545410156,32.76718521118164,68.94208526611328,52.25,92.67355346679688,101.7491455078125,9.170851707458496
2023-01-26,153.63772583007812,1.3970000743865967,141.75550842285156,161.57284545898438,32.52265548706055,68.4478759765625,52.0,93.12562561035156,99.7734375,9.21788215637207
2023-01-27,157.5150146484375,1.3970000743865967,143.70404052734375,162.51771545410156,32.52265548706055,67.95366668701172,52.0,93.12562561035156,99.7734375,9.311942100524902
2023-01-30,156.06103515625,1.416269063949585,142.24264526367188,162.0452880859375,32.52265548706055,67.95366668701172,52.0,93.12562561035156,101.7491455078125,9.35897159576416
2023-01-31,153.63772583007812,1.416269063949585,141.26837158203125,162.0452880859375,32.52265548706055,65.72972869873047,52.0,92.67355346679688,101.7491455078125,9.311942100524902
2023-02-01,155.09170532226562,1.416269063949585,140.78125,163.46258544921875,32.52265548706055,66.47103881835938,51.75,92.67355346679688,102.24307250976562,9.406002044677734
2023-02-02,156.5457000732422,1.3970000743865967,140.2941131591797,160.6279754638672,32.27812576293945,65.9768295288086,52.5,92.22148132324219,101.7491455078125,9.311942100524902
2023-02-03,156.5457000732422,1.3970000743865967,140.2941131591797,156.84849548339844,32.27812576293945,66.71814727783203,52.75,91.76942443847656,102.24307250976562,9.35897159576416
2023-02-06,156.06103515625,1.3970000743865967,140.2941131591797,154.95875549316406,32.033592224121094,65.9768295288086,54.0,93.12562561035156,101.7491455078125,9.264911651611328
2023-02-07,155.5763702392578,1.3680964708328247,139.80697631835938,155.90362548828125,31.7890625,65.9768295288086,54.0,92.67355346679688,100.76129150390625,9.311942100524902
2023-02-08,155.09170532226562,1.3584620952606201,139.80697631835938,155.90362548828125,32.033592224121094,65.9768295288086,55.25,92.67355346679688,99.27950286865234,9.170851707458496
2023-02-09,156.06103515625,1.348827600479126,140.78125,154.01388549804688,31.7890625,66.47103881835938,55.0,92.22148132324219,99.27950286865234,9.170851707458496
