iters,time
81,6.4373016357421875e-06
82,6.9141387939453125e-06
83,6.9141387939453125e-06
84,6.9141387939453125e-06
85,6.9141387939453125e-06
86,7.152557373046875e-06
87,7.152557373046875e-06
88,7.152557373046875e-06
89,7.152557373046875e-06
90,7.3909759521484375e-06
91,7.3909759521484375e-06
92,7.3909759521484375e-06
93,7.62939453125e-06
94,7.62939453125e-06
95,7.62939453125e-06
96,7.867813110351562e-06
97,7.867813110351562e-06
98,7.867813110351562e-06
99,7.867813110351562e-06
100,7.867813110351562e-06
101,8.106231689453125e-06
102,8.106231689453125e-06
103,8.106231689453125e-06
104,8.106231689453125e-06
105,8.344650268554688e-06
106,8.344650268554688e-06
107,8.344650268554688e-06
108,8.344650268554688e-06
109,8.58306884765625e-06
110,8.58306884765625e-06
111,8.58306884765625e-06
112,8.58306884765625e-06
113,8.821487426757812e-06
114,8.821487426757812e-06
115,8.821487426757812e-06
116,8.821487426757812e-06
117,9.059906005859375e-06
118,9.059906005859375e-06
119,9.059906005859375e-06
120,9.059906005859375e-06
121,9.059906005859375e-06
122,9.298324584960938e-06
123,9.298324584960938e-06
124,9.298324584960938e-06
125,9.298324584960938e-06
126,9.5367431640625e-06
127,9.5367431640625e-06
128,9.5367431640625e-06
129,9.775161743164062e-06
130,9.775161743164062e-06
131,1.0251998901367188e-05
132,1.0251998901367188e-05
133,1.0251998901367188e-05
134,1.0251998901367188e-05
135,1.0251998901367188e-05
136,1.049041748046875e-05
137,1.049041748046875e-05
138,1.049041748046875e-05
139,1.049041748046875e-05
140,1.0728836059570312e-05
141,1.0728836059570312e-05
142,1.0728836059570312e-05
143,1.0728836059570312e-05
144,1.0728836059570312e-05
145,1.0967254638671875e-05
146,1.0967254638671875e-05
147,1.0967254638671875e-05
148,1.0967254638671875e-05
149,1.1205673217773438e-05
150,1.1205673217773438e-05
151,1.1205673217773438e-05
152,1.1444091796875e-05
153,1.1444091796875e-05
154,1.1444091796875e-05
155,1.1444091796875e-05
156,1.1682510375976562e-05
157,1.1682510375976562e-05
158,1.1682510375976562e-05
159,1.1682510375976562e-05
160,1.1682510375976562e-05
161,1.1920928955078125e-05
162,1.1920928955078125e-05
163,1.1920928955078125e-05
164,1.1920928955078125e-05
165,1.2159347534179688e-05
166,1.2636184692382812e-05
167,1.2874603271484375e-05
168,1.2874603271484375e-05
169,1.2874603271484375e-05
170,1.2874603271484375e-05
171,1.3113021850585938e-05
172,1.3113021850585938e-05
173,1.33514404296875e-05
174,1.33514404296875e-05
175,1.33514404296875e-05
176,1.33514404296875e-05
177,1.3828277587890625e-05
178,1.3828277587890625e-05
179,1.3828277587890625e-05
180,1.3828277587890625e-05
181,1.3828277587890625e-05
182,1.4066696166992188e-05
183,1.4066696166992188e-05
184,1.4066696166992188e-05
185,1.4066696166992188e-05
186,1.430511474609375e-05
187,1.430511474609375e-05
188,1.430511474609375e-05
189,1.430511474609375e-05
190,1.430511474609375e-05
191,1.4543533325195312e-05
192,1.4543533325195312e-05
193,1.4543533325195312e-05
194,1.4543533325195312e-05
195,1.4781951904296875e-05
196,1.4781951904296875e-05
197,1.4781951904296875e-05
198,1.4781951904296875e-05
199,1.5020370483398438e-05
200,1.5020370483398438e-05
201,1.5020370483398438e-05
202,1.5020370483398438e-05
203,1.52587890625e-05
204,1.52587890625e-05
205,1.52587890625e-05
206,1.52587890625e-05
207,1.5497207641601562e-05
208,1.5497207641601562e-05
209,1.5497207641601562e-05
210,1.5497207641601562e-05
211,1.5735626220703125e-05
212,1.5735626220703125e-05
213,1.5735626220703125e-05
214,1.5735626220703125e-05
215,1.5735626220703125e-05
216,1.5974044799804688e-05
217,1.5974044799804688e-05
218,1.5974044799804688e-05
219,1.5974044799804688e-05
220,1.621246337890625e-05
221,1.621246337890625e-05
222,1.621246337890625e-05
223,1.621246337890625e-05
224,1.621246337890625e-05
225,1.6450881958007812e-05
226,1.6450881958007812e-05
227,1.6450881958007812e-05
228,1.6450881958007812e-05
229,1.6689300537109375e-05
230,1.6689300537109375e-05
231,1.6689300537109375e-05
232,1.6689300537109375e-05
233,1.6927719116210938e-05
234,1.6927719116210938e-05
235,1.6927719116210938e-05
236,1.6927719116210938e-05
237,1.6927719116210938e-05
238,1.7404556274414062e-05
239,1.7404556274414062e-05
240,1.7404556274414062e-05
241,1.7404556274414062e-05
242,1.7642974853515625e-05
243,1.7642974853515625e-05
244,1.7642974853515625e-05
245,1.7642974853515625e-05
246,1.7881393432617188e-05
247,1.7881393432617188e-05
248,1.7881393432617188e-05
249,1.7881393432617188e-05
250,1.7881393432617188e-05
251,1.811981201171875e-05
252,2.1696090698242188e-05
253,2.1696090698242188e-05
254,2.1696090698242188e-05
255,2.193450927734375e-05
256,2.193450927734375e-05
257,2.193450927734375e-05
258,2.2172927856445312e-05
259,2.2172927856445312e-05
260,2.2172927856445312e-05
261,2.2411346435546875e-05
262,2.2411346435546875e-05
263,2.2411346435546875e-05
264,2.2649765014648438e-05
265,2.2649765014648438e-05
266,2.2649765014648438e-05
267,2.2649765014648438e-05
268,2.288818359375e-05
269,2.288818359375e-05
270,2.288818359375e-05
271,2.3126602172851562e-05
272,2.3126602172851562e-05
273,2.3126602172851562e-05
274,2.3126602172851562e-05
275,2.3365020751953125e-05
276,2.3365020751953125e-05
277,2.3365020751953125e-05
278,2.3365020751953125e-05
279,2.3603439331054688e-05
280,2.3603439331054688e-05
281,2.3603439331054688e-05
282,2.3603439331054688e-05
283,2.384185791015625e-05
284,2.384185791015625e-05
285,2.384185791015625e-05
286,2.384185791015625e-05
287,2.4318695068359375e-05
288,2.4318695068359375e-05
289,2.4318695068359375e-05
290,2.4318695068359375e-05
291,2.4557113647460938e-05
292,2.4557113647460938e-05
293,2.4557113647460938e-05
294,2.4557113647460938e-05
295,2.47955322265625e-05
296,2.47955322265625e-05
297,2.47955322265625e-05
298,2.47955322265625e-05
299,2.5033950805664062e-05
300,2.5033950805664062e-05
301,2.5033950805664062e-05
302,2.5033950805664062e-05
303,2.5272369384765625e-05
304,2.5272369384765625e-05
305,2.5272369384765625e-05
306,2.5272369384765625e-05
307,2.5272369384765625e-05
308,2.5510787963867188e-05
309,2.574920654296875e-05
310,2.574920654296875e-05
311,2.574920654296875e-05
312,2.574920654296875e-05
313,2.5987625122070312e-05
314,2.5987625122070312e-05
315,2.5987625122070312e-05
316,2.5987625122070312e-05
317,2.6226043701171875e-05
318,2.6226043701171875e-05
319,2.6226043701171875e-05
320,2.6226043701171875e-05
321,2.6226043701171875e-05
322,2.6464462280273438e-05
323,2.6464462280273438e-05
324,2.6464462280273438e-05
325,2.6464462280273438e-05
326,2.6702880859375e-05
327,2.6702880859375e-05
328,2.6702880859375e-05
329,2.6702880859375e-05
330,2.6941299438476562e-05
331,2.6941299438476562e-05
332,2.6941299438476562e-05
333,2.6941299438476562e-05
334,2.7179718017578125e-05
335,2.7179718017578125e-05
336,2.8133392333984375e-05
337,2.8133392333984375e-05
338,2.8133392333984375e-05
339,2.8371810913085938e-05
340,2.8371810913085938e-05
341,2.8371810913085938e-05
342,2.8371810913085938e-05
343,2.86102294921875e-05
344,2.86102294921875e-05
345,2.86102294921875e-05
346,2.86102294921875e-05
347,2.8848648071289062e-05
348,2.8848648071289062e-05
349,2.8848648071289062e-05
350,2.8848648071289062e-05
351,2.9087066650390625e-05
352,2.9087066650390625e-05
353,2.9087066650390625e-05
354,2.9325485229492188e-05
355,2.9325485229492188e-05
356,2.9325485229492188e-05
357,2.9325485229492188e-05
358,2.9325485229492188e-05
359,2.956390380859375e-05
360,2.956390380859375e-05
361,2.956390380859375e-05
362,2.956390380859375e-05
363,2.9802322387695312e-05
364,2.9802322387695312e-05
365,2.9802322387695312e-05
366,2.9802322387695312e-05
367,3.0040740966796875e-05
368,3.0040740966796875e-05
369,3.0040740966796875e-05
370,3.0040740966796875e-05
371,3.0279159545898438e-05
372,3.0279159545898438e-05
373,3.0279159545898438e-05
374,3.0279159545898438e-05
375,3.0517578125e-05
376,3.0517578125e-05
377,3.0517578125e-05
378,3.0517578125e-05
379,3.075599670410156e-05
380,3.075599670410156e-05
381,3.075599670410156e-05
382,3.075599670410156e-05
383,3.123283386230469e-05
384,3.123283386230469e-05
385,3.123283386230469e-05
386,3.123283386230469e-05
387,3.147125244140625e-05
388,3.147125244140625e-05
389,3.147125244140625e-05
390,3.147125244140625e-05
391,3.170967102050781e-05
392,3.170967102050781e-05
393,3.170967102050781e-05
394,3.170967102050781e-05
395,3.170967102050781e-05
396,3.1948089599609375e-05
397,3.1948089599609375e-05
398,3.1948089599609375e-05
399,3.1948089599609375e-05
400,3.218650817871094e-05
401,3.218650817871094e-05
402,3.218650817871094e-05
403,3.24249267578125e-05
404,3.24249267578125e-05
405,3.24249267578125e-05
406,3.24249267578125e-05
407,3.266334533691406e-05
408,3.266334533691406e-05
409,3.266334533691406e-05
410,3.266334533691406e-05
411,3.266334533691406e-05
412,3.2901763916015625e-05
413,3.2901763916015625e-05
414,3.2901763916015625e-05
415,3.2901763916015625e-05
416,3.314018249511719e-05
417,3.314018249511719e-05
418,3.314018249511719e-05
419,3.314018249511719e-05
420,3.337860107421875e-05
421,3.4809112548828125e-05
422,3.4809112548828125e-05
423,3.4809112548828125e-05
424,3.504753112792969e-05
425,3.504753112792969e-05
426,3.504753112792969e-05
427,3.528594970703125e-05
428,3.528594970703125e-05
429,3.528594970703125e-05
430,3.528594970703125e-05
431,3.528594970703125e-05
432,3.552436828613281e-05
433,3.552436828613281e-05
434,3.552436828613281e-05
435,3.5762786865234375e-05
436,3.5762786865234375e-05
437,3.5762786865234375e-05
438,3.5762786865234375e-05
439,3.5762786865234375e-05
440,3.600120544433594e-05
441,3.600120544433594e-05
442,3.600120544433594e-05
443,3.600120544433594e-05
444,3.62396240234375e-05
445,3.62396240234375e-05
446,3.62396240234375e-05
447,3.62396240234375e-05
448,3.647804260253906e-05
449,3.647804260253906e-05
450,3.647804260253906e-05
451,3.647804260253906e-05
452,3.6716461181640625e-05
453,3.6716461181640625e-05
454,3.6716461181640625e-05
455,3.6716461181640625e-05
456,3.695487976074219e-05
457,3.695487976074219e-05
458,3.695487976074219e-05
459,3.719329833984375e-05
460,3.719329833984375e-05
461,3.719329833984375e-05
462,3.719329833984375e-05
463,3.743171691894531e-05
464,3.743171691894531e-05
465,3.743171691894531e-05
466,3.743171691894531e-05
467,3.743171691894531e-05
468,3.7670135498046875e-05
469,3.7670135498046875e-05
470,3.7670135498046875e-05
471,3.7670135498046875e-05
472,3.814697265625e-05
473,3.814697265625e-05
474,3.814697265625e-05
475,3.814697265625e-05
476,3.838539123535156e-05
477,3.838539123535156e-05
478,3.838539123535156e-05
479,3.838539123535156e-05
480,3.8623809814453125e-05
481,3.8623809814453125e-05
482,3.8623809814453125e-05
483,3.8623809814453125e-05
484,3.886222839355469e-05
485,3.886222839355469e-05
486,3.886222839355469e-05
487,3.886222839355469e-05
488,3.910064697265625e-05
489,3.910064697265625e-05
490,3.910064697265625e-05
491,3.910064697265625e-05
492,3.933906555175781e-05
493,3.933906555175781e-05
494,3.933906555175781e-05
495,3.933906555175781e-05
496,3.933906555175781e-05
497,3.9577484130859375e-05
498,3.9577484130859375e-05
499,3.9577484130859375e-05
500,3.9577484130859375e-05
501,3.981590270996094e-05
502,3.981590270996094e-05
503,3.981590270996094e-05
504,3.981590270996094e-05
505,4.00543212890625e-05
506,4.0531158447265625e-05
507,4.076957702636719e-05
508,4.076957702636719e-05
509,4.076957702636719e-05
510,4.100799560546875e-05
511,4.100799560546875e-05
512,4.100799560546875e-05
513,4.100799560546875e-05
514,4.1484832763671875e-05
515,4.1484832763671875e-05
516,4.1484832763671875e-05
517,4.1484832763671875e-05
518,4.172325134277344e-05
519,4.172325134277344e-05
520,4.172325134277344e-05
521,4.1961669921875e-05
522,4.220008850097656e-05
523,4.220008850097656e-05
524,4.220008850097656e-05
525,4.220008850097656e-05
526,4.2438507080078125e-05
527,4.2438507080078125e-05
528,4.2438507080078125e-05
529,4.2438507080078125e-05
530,4.267692565917969e-05
531,4.267692565917969e-05
532,4.267692565917969e-05
533,4.267692565917969e-05
534,4.291534423828125e-05
535,4.291534423828125e-05
536,4.291534423828125e-05
537,4.291534423828125e-05
538,4.315376281738281e-05
539,4.315376281738281e-05
540,4.315376281738281e-05
541,4.315376281738281e-05
542,4.315376281738281e-05
543,4.3392181396484375e-05
544,4.3392181396484375e-05
545,4.3392181396484375e-05
546,4.3392181396484375e-05
547,4.363059997558594e-05
548,4.363059997558594e-05
549,4.363059997558594e-05
550,4.363059997558594e-05
551,4.38690185546875e-05
552,4.38690185546875e-05
553,4.38690185546875e-05
554,4.38690185546875e-05
555,4.410743713378906e-05
556,4.410743713378906e-05
557,4.410743713378906e-05
558,4.410743713378906e-05
559,4.4345855712890625e-05
560,4.4345855712890625e-05
561,4.4345855712890625e-05
562,4.4345855712890625e-05
563,4.458427429199219e-05
564,4.458427429199219e-05
565,4.458427429199219e-05
566,4.458427429199219e-05
567,4.506111145019531e-05
568,4.506111145019531e-05
569,4.506111145019531e-05
570,4.506111145019531e-05
571,4.5299530029296875e-05
572,4.5299530029296875e-05
573,4.5299530029296875e-05
574,4.5299530029296875e-05
575,4.553794860839844e-05
576,4.553794860839844e-05
577,4.553794860839844e-05
578,4.553794860839844e-05
579,4.553794860839844e-05
580,4.57763671875e-05
581,4.57763671875e-05
582,4.57763671875e-05
583,4.57763671875e-05
584,4.601478576660156e-05
585,4.601478576660156e-05
586,4.601478576660156e-05
587,4.601478576660156e-05
588,4.6253204345703125e-05
589,4.6253204345703125e-05
590,4.6253204345703125e-05
591,4.6253204345703125e-05
592,4.7206878662109375e-05
593,4.744529724121094e-05
594,4.744529724121094e-05
595,4.744529724121094e-05
596,4.76837158203125e-05
597,4.76837158203125e-05
598,4.76837158203125e-05
599,4.76837158203125e-05
600,4.792213439941406e-05
601,4.792213439941406e-05
602,4.792213439941406e-05
603,4.8160552978515625e-05
604,4.8160552978515625e-05
605,4.8160552978515625e-05
606,4.8160552978515625e-05
607,4.8160552978515625e-05
608,4.863739013671875e-05
609,4.863739013671875e-05
610,4.863739013671875e-05
611,4.863739013671875e-05
612,4.887580871582031e-05
613,4.887580871582031e-05
614,4.887580871582031e-05
615,4.887580871582031e-05
616,4.9114227294921875e-05
617,4.9114227294921875e-05
618,4.9114227294921875e-05
619,4.9114227294921875e-05
620,4.935264587402344e-05
621,4.935264587402344e-05
622,4.935264587402344e-05
623,4.935264587402344e-05
624,4.9591064453125e-05
625,4.9591064453125e-05
626,4.9591064453125e-05
627,4.9591064453125e-05
628,4.9591064453125e-05
629,4.982948303222656e-05
630,4.982948303222656e-05
631,4.982948303222656e-05
632,4.982948303222656e-05
633,5.0067901611328125e-05
634,5.0067901611328125e-05
635,5.0067901611328125e-05
636,5.0067901611328125e-05
637,5.030632019042969e-05
638,5.030632019042969e-05
639,5.030632019042969e-05
640,5.030632019042969e-05
641,5.054473876953125e-05
642,5.054473876953125e-05
643,5.054473876953125e-05
644,5.054473876953125e-05
645,5.078315734863281e-05
646,5.078315734863281e-05
647,5.078315734863281e-05
648,5.078315734863281e-05
649,5.1021575927734375e-05
650,5.1021575927734375e-05
651,5.1021575927734375e-05
652,5.1021575927734375e-05
653,5.125999450683594e-05
654,5.125999450683594e-05
655,5.125999450683594e-05
656,5.125999450683594e-05
657,5.125999450683594e-05
658,5.14984130859375e-05
659,5.14984130859375e-05
660,5.14984130859375e-05
661,5.14984130859375e-05
662,5.1975250244140625e-05
663,5.1975250244140625e-05
664,5.1975250244140625e-05
665,5.1975250244140625e-05
666,5.221366882324219e-05
667,5.221366882324219e-05
668,5.221366882324219e-05
669,5.221366882324219e-05
670,5.245208740234375e-05
671,5.245208740234375e-05
672,5.245208740234375e-05
673,5.245208740234375e-05
674,5.269050598144531e-05
675,5.269050598144531e-05
676,5.340576171875e-05
677,5.340576171875e-05
678,5.340576171875e-05
679,5.364418029785156e-05
680,5.364418029785156e-05
681,5.364418029785156e-05
682,5.364418029785156e-05
683,5.3882598876953125e-05
684,5.3882598876953125e-05
685,5.3882598876953125e-05
686,5.3882598876953125e-05
687,5.412101745605469e-05
688,5.412101745605469e-05
689,5.412101745605469e-05
690,5.412101745605469e-05
691,5.435943603515625e-05
692,5.435943603515625e-05
693,5.435943603515625e-05
694,5.435943603515625e-05
695,5.459785461425781e-05
696,5.459785461425781e-05
697,5.459785461425781e-05
698,5.459785461425781e-05
699,5.4836273193359375e-05
700,5.4836273193359375e-05
701,5.4836273193359375e-05
702,5.4836273193359375e-05
703,5.507469177246094e-05
704,5.507469177246094e-05
705,5.507469177246094e-05
706,5.507469177246094e-05
707,5.555152893066406e-05
708,5.555152893066406e-05
709,5.555152893066406e-05
710,5.555152893066406e-05
711,5.5789947509765625e-05
712,5.5789947509765625e-05
713,5.5789947509765625e-05
714,5.5789947509765625e-05
715,5.5789947509765625e-05
716,5.602836608886719e-05
717,5.602836608886719e-05
718,5.602836608886719e-05
719,5.602836608886719e-05
720,5.626678466796875e-05
721,5.626678466796875e-05
722,5.626678466796875e-05
723,5.626678466796875e-05
724,5.650520324707031e-05
725,5.650520324707031e-05
726,5.650520324707031e-05
727,5.650520324707031e-05
728,5.6743621826171875e-05
729,5.6743621826171875e-05
730,5.6743621826171875e-05
731,5.6743621826171875e-05
732,5.698204040527344e-05
733,5.698204040527344e-05
734,5.698204040527344e-05
735,5.698204040527344e-05
736,5.7220458984375e-05
737,5.7220458984375e-05
738,5.7220458984375e-05
739,5.7220458984375e-05
740,5.745887756347656e-05
741,5.745887756347656e-05
742,5.745887756347656e-05
743,5.745887756347656e-05
744,5.7697296142578125e-05
745,5.7697296142578125e-05
746,5.7697296142578125e-05
747,5.7697296142578125e-05
748,5.7697296142578125e-05
749,5.793571472167969e-05
750,5.793571472167969e-05
751,5.793571472167969e-05
752,5.793571472167969e-05
753,5.817413330078125e-05
754,5.817413330078125e-05
755,5.817413330078125e-05
756,5.817413330078125e-05
757,5.841255187988281e-05
758,5.841255187988281e-05
759,5.841255187988281e-05
760,5.841255187988281e-05
761,5.936622619628906e-05
762,5.9604644775390625e-05
763,5.9604644775390625e-05
764,5.9604644775390625e-05
765,5.984306335449219e-05
766,5.984306335449219e-05
767,5.984306335449219e-05
768,5.984306335449219e-05
769,6.008148193359375e-05
770,6.008148193359375e-05
771,6.008148193359375e-05
772,6.008148193359375e-05
773,6.031990051269531e-05
774,6.031990051269531e-05
775,6.031990051269531e-05
776,6.031990051269531e-05
777,6.031990051269531e-05
778,6.0558319091796875e-05
779,6.0558319091796875e-05
780,6.0558319091796875e-05
781,6.0558319091796875e-05
782,6.079673767089844e-05
783,6.079673767089844e-05
784,6.079673767089844e-05
785,6.079673767089844e-05
786,6.103515625e-05
787,6.103515625e-05
788,6.103515625e-05
789,6.103515625e-05
790,6.127357482910156e-05
791,6.127357482910156e-05
792,6.127357482910156e-05
793,6.127357482910156e-05
794,6.151199340820312e-05
795,6.151199340820312e-05
796,6.151199340820312e-05
797,6.151199340820312e-05
798,6.175041198730469e-05
799,6.175041198730469e-05
800,6.175041198730469e-05
801,6.175041198730469e-05
802,6.198883056640625e-05
803,6.198883056640625e-05
804,6.198883056640625e-05
805,6.198883056640625e-05
806,6.246566772460938e-05
807,6.246566772460938e-05
808,6.246566772460938e-05
809,6.246566772460938e-05
810,6.246566772460938e-05
811,6.270408630371094e-05
812,6.270408630371094e-05
813,6.270408630371094e-05
814,6.270408630371094e-05
815,6.29425048828125e-05
816,6.29425048828125e-05
817,6.29425048828125e-05
818,6.29425048828125e-05
819,6.318092346191406e-05
820,6.318092346191406e-05
821,6.318092346191406e-05
822,6.318092346191406e-05
823,6.341934204101562e-05
824,6.341934204101562e-05
825,6.341934204101562e-05
826,6.341934204101562e-05
827,6.365776062011719e-05
828,6.365776062011719e-05
829,6.365776062011719e-05
830,6.365776062011719e-05
831,6.389617919921875e-05
832,6.389617919921875e-05
833,6.389617919921875e-05
834,6.389617919921875e-05
835,6.413459777832031e-05
836,6.413459777832031e-05
837,6.413459777832031e-05
838,6.413459777832031e-05
839,6.437301635742188e-05
840,6.437301635742188e-05
841,6.437301635742188e-05
842,6.437301635742188e-05
843,6.437301635742188e-05
844,6.461143493652344e-05
845,6.461143493652344e-05
846,6.532669067382812e-05
847,6.532669067382812e-05
848,6.580352783203125e-05
849,6.580352783203125e-05
850,6.580352783203125e-05
851,6.580352783203125e-05
852,6.604194641113281e-05
853,6.604194641113281e-05
854,6.604194641113281e-05
855,6.604194641113281e-05
856,6.628036499023438e-05
857,6.628036499023438e-05
858,6.628036499023438e-05
859,6.628036499023438e-05
860,6.651878356933594e-05
861,6.651878356933594e-05
862,6.651878356933594e-05
863,6.67572021484375e-05
864,6.67572021484375e-05
865,6.67572021484375e-05
866,6.67572021484375e-05
867,6.699562072753906e-05
868,6.699562072753906e-05
869,6.699562072753906e-05
870,6.699562072753906e-05
871,6.723403930664062e-05
872,6.723403930664062e-05
873,6.723403930664062e-05
874,6.723403930664062e-05
875,6.747245788574219e-05
876,6.747245788574219e-05
877,6.747245788574219e-05
878,6.747245788574219e-05
879,6.771087646484375e-05
880,6.771087646484375e-05
881,6.771087646484375e-05
882,6.771087646484375e-05
883,6.794929504394531e-05
884,6.794929504394531e-05
885,6.794929504394531e-05
886,6.794929504394531e-05
887,6.818771362304688e-05
888,6.818771362304688e-05
889,6.818771362304688e-05
890,6.818771362304688e-05
891,6.842613220214844e-05
892,6.842613220214844e-05
893,6.842613220214844e-05
894,6.842613220214844e-05
895,6.842613220214844e-05
896,6.866455078125e-05
897,6.866455078125e-05
898,6.866455078125e-05
899,6.866455078125e-05
900,6.890296936035156e-05
901,6.890296936035156e-05
902,6.890296936035156e-05
903,6.890296936035156e-05
904,6.937980651855469e-05
905,6.937980651855469e-05
906,6.937980651855469e-05
907,6.937980651855469e-05
908,6.961822509765625e-05
909,6.961822509765625e-05
910,6.961822509765625e-05
911,6.961822509765625e-05
912,6.985664367675781e-05
913,6.985664367675781e-05
914,6.985664367675781e-05
915,6.985664367675781e-05
916,7.009506225585938e-05
917,7.009506225585938e-05
918,7.009506225585938e-05
919,7.009506225585938e-05
920,7.033348083496094e-05
921,7.033348083496094e-05
922,7.033348083496094e-05
923,7.033348083496094e-05
924,7.033348083496094e-05
925,7.05718994140625e-05
926,7.05718994140625e-05
927,7.05718994140625e-05
928,7.05718994140625e-05
929,7.081031799316406e-05
930,7.081031799316406e-05
931,7.081031799316406e-05
932,7.176399230957031e-05
933,7.176399230957031e-05
934,7.176399230957031e-05
935,7.200241088867188e-05
936,7.200241088867188e-05
937,7.200241088867188e-05
938,7.224082946777344e-05
939,7.224082946777344e-05
940,7.224082946777344e-05
941,7.224082946777344e-05
942,7.2479248046875e-05
943,7.2479248046875e-05
944,7.2479248046875e-05
945,7.2479248046875e-05
946,7.2479248046875e-05
947,7.295608520507812e-05
948,7.295608520507812e-05
949,7.295608520507812e-05
950,7.295608520507812e-05
951,7.319450378417969e-05
952,7.319450378417969e-05
953,7.319450378417969e-05
954,7.343292236328125e-05
955,7.343292236328125e-05
956,7.343292236328125e-05
957,7.343292236328125e-05
958,7.367134094238281e-05
959,7.367134094238281e-05
960,7.367134094238281e-05
961,7.367134094238281e-05
962,7.367134094238281e-05
963,7.390975952148438e-05
964,7.390975952148438e-05
965,7.390975952148438e-05
966,7.390975952148438e-05
967,7.414817810058594e-05
968,7.414817810058594e-05
969,7.414817810058594e-05
970,7.414817810058594e-05
971,7.43865966796875e-05
972,7.43865966796875e-05
973,7.43865966796875e-05
974,7.462501525878906e-05
975,7.462501525878906e-05
976,7.462501525878906e-05
977,7.462501525878906e-05
978,7.486343383789062e-05
979,7.486343383789062e-05
980,7.486343383789062e-05
981,7.486343383789062e-05
982,7.486343383789062e-05
983,7.510185241699219e-05
984,7.510185241699219e-05
985,7.510185241699219e-05
986,7.510185241699219e-05
987,7.534027099609375e-05
988,7.534027099609375e-05
989,7.534027099609375e-05
990,7.534027099609375e-05
991,7.557868957519531e-05
992,7.557868957519531e-05
993,7.557868957519531e-05
994,7.557868957519531e-05
995,7.581710815429688e-05
996,7.581710815429688e-05
997,7.581710815429688e-05
998,7.581710815429688e-05
999,7.62939453125e-05
1000,7.62939453125e-05
1001,7.62939453125e-05
1002,7.62939453125e-05
1003,7.653236389160156e-05
1004,7.653236389160156e-05
1005,7.653236389160156e-05
1006,7.653236389160156e-05
1007,7.677078247070312e-05
1008,7.677078247070312e-05
1009,7.677078247070312e-05
1010,7.677078247070312e-05
1011,7.700920104980469e-05
1012,7.700920104980469e-05
1013,7.700920104980469e-05
1014,7.700920104980469e-05
1015,7.724761962890625e-05
1016,7.796287536621094e-05
1017,7.796287536621094e-05
1018,7.82012939453125e-05
1019,7.82012939453125e-05
1020,7.82012939453125e-05
1021,7.82012939453125e-05
1022,7.843971252441406e-05
1023,7.843971252441406e-05
1024,7.843971252441406e-05
1025,7.843971252441406e-05
1026,7.867813110351562e-05
1027,7.867813110351562e-05
1028,7.867813110351562e-05
1029,7.867813110351562e-05
1030,7.891654968261719e-05
1031,7.891654968261719e-05
1032,7.891654968261719e-05
1033,7.891654968261719e-05
1034,7.915496826171875e-05
1035,7.915496826171875e-05
1036,7.915496826171875e-05
1037,7.915496826171875e-05
1038,7.939338684082031e-05
1039,7.939338684082031e-05
1040,7.939338684082031e-05
1041,7.939338684082031e-05
1042,7.939338684082031e-05
1043,7.987022399902344e-05
1044,7.987022399902344e-05
1045,7.987022399902344e-05
1046,7.987022399902344e-05
1047,8.0108642578125e-05
1048,8.0108642578125e-05
1049,8.0108642578125e-05
