iters,time
461,0.07657957077026367
462,0.07658076286315918
463,0.0765829086303711
464,0.0765841007232666
465,0.0765848159790039
466,0.07658576965332031
467,0.07658648490905762
468,0.07658767700195312
469,0.07658839225769043
470,0.07658934593200684
471,0.07659029960632324
472,0.07659125328063965
473,0.07659196853637695
474,0.07659292221069336
475,0.07659387588500977
476,0.07659459114074707
477,0.07659554481506348
478,0.07659626007080078
479,0.07659745216369629
480,0.0765981674194336
481,0.07659912109375
482,0.0765998363494873
483,0.07660102844238281
484,0.07660174369812012
485,0.07660269737243652
486,0.07660341262817383
487,0.07660436630249023
488,0.07660531997680664
489,0.07660627365112305
490,0.07660698890686035
491,0.07660794258117676
492,0.07660889625549316
493,0.07660961151123047
494,0.07661056518554688
495,0.07661151885986328
496,0.07661247253417969
497,0.0766134262084961
498,0.0766141414642334
499,0.0766153335571289
500,0.07661604881286621
501,0.07661676406860352
502,0.07661771774291992
503,0.07661867141723633
504,0.07661962509155273
505,0.07662057876586914
506,0.07662153244018555
507,0.07662248611450195
508,0.07662320137023926
509,0.07662391662597656
510,0.07662510871887207
511,0.07662582397460938
512,0.07662677764892578
513,0.07662749290466309
514,0.0766286849975586
515,0.0766294002532959
516,0.0766303539276123
517,0.07663106918334961
518,0.07663226127624512
519,0.07663297653198242
520,0.07663393020629883
521,0.07663464546203613
522,0.07663583755493164
523,0.07663679122924805
524,0.07663774490356445
525,0.07663846015930176
526,0.07663965225219727
527,0.07664966583251953
528,0.07665061950683594
529,0.07665133476257324
530,0.07665205001831055
531,0.07665324211120605
532,0.07665419578552246
533,0.07665491104125977
534,0.07665586471557617
535,0.07665681838989258
536,0.07665777206420898
537,0.07665872573852539
538,0.0766596794128418
539,0.0766606330871582
540,0.07666158676147461
541,0.07666230201721191
542,0.07666349411010742
543,0.07666420936584473
544,0.07666516304016113
545,0.07666587829589844
546,0.07666707038879395
547,0.07666802406311035
548,0.07666873931884766
549,0.07666969299316406
550,0.07667064666748047
551,0.07667160034179688
552,0.07667231559753418
553,0.07667326927185059
554,0.07667422294616699
555,0.0766751766204834
556,0.0766758918762207
557,0.07667660713195801
558,0.07667779922485352
559,0.07667851448059082
560,0.07667946815490723
561,0.07668018341064453
562,0.07668137550354004
563,0.07668209075927734
564,0.07668304443359375
565,0.07668399810791016
566,0.07668495178222656
567,0.07668566703796387
568,0.07668662071228027
569,0.07668757438659668
570,0.07668852806091309
571,0.07668924331665039
572,0.0766901969909668
573,0.0766911506652832
574,0.07669210433959961
575,0.07669281959533691
576,0.07669377326965332
577,0.07669472694396973
578,0.07669568061828613
579,0.07669639587402344
580,0.07669734954833984
581,0.07669830322265625
582,0.07669925689697266
583,0.07669997215270996
584,0.07670092582702637
585,0.07670187950134277
586,0.07670283317565918
587,0.07670354843139648
588,0.07670450210571289
589,0.0767054557800293
590,0.0767064094543457
591,0.07670712471008301
592,0.07670831680297852
593,0.07670903205871582
594,0.07670998573303223
595,0.07671070098876953
596,0.07671189308166504
597,0.07671260833740234
598,0.07671356201171875
599,0.07671451568603516
600,0.07671546936035156
601,0.07671642303466797
602,0.07671713829040527
603,0.07671809196472168
604,0.07671904563903809
605,0.07671976089477539
606,0.0767209529876709
607,0.0767216682434082
608,0.07672286033630371
609,0.07672381401062012
610,0.07672452926635742
611,0.07672572135925293
612,0.07672667503356934
613,0.07672739028930664
614,0.07672810554504395
615,0.07672929763793945
616,0.07673025131225586
617,0.07673096656799316
618,0.07673192024230957
619,0.07673287391662598
620,0.07673382759094238
621,0.07673454284667969
622,0.0767354965209961
623,0.0767364501953125
624,0.0767374038696289
625,0.07673811912536621
626,0.07673907279968262
627,0.07674002647399902
628,0.07674098014831543
629,0.07674169540405273
630,0.07674241065979004
631,0.07674360275268555
632,0.07674431800842285
633,0.07674527168273926
634,0.07674598693847656
635,0.07674717903137207
636,0.07674789428710938
637,0.07674884796142578
638,0.07674956321716309
639,0.0767507553100586
640,0.0767514705657959
641,0.0767524242401123
642,0.07675313949584961
643,0.07675433158874512
644,0.07675504684448242
645,0.07675576210021973
646,0.07675695419311523
647,0.07675766944885254
648,0.07675862312316895
649,0.07675933837890625
650,0.07676053047180176
651,0.07676124572753906
652,0.07676219940185547
653,0.07676291465759277
654,0.07676410675048828
655,0.07676482200622559
656,0.07676577568054199
657,0.0767664909362793
658,0.0767676830291748
659,0.07676839828491211
660,0.07676935195922852
661,0.07677006721496582
662,0.07677125930786133
663,0.07677197456359863
664,0.07677292823791504
665,0.07677364349365234
666,0.07677459716796875
667,0.07677555084228516
668,0.07677626609802246
669,0.07677721977233887
670,0.07677817344665527
671,0.07677912712097168
672,0.07677984237670898
673,0.07678079605102539
674,0.0767817497253418
675,0.0767827033996582
676,0.07678341865539551
677,0.07678437232971191
678,0.07678532600402832
679,0.07678627967834473
680,0.07678699493408203
681,0.07678818702697754
682,0.07678890228271484
683,0.07678985595703125
684,0.07679057121276855
685,0.07679176330566406
686,0.07679247856140137
687,0.07679343223571777
688,0.07679414749145508
689,0.07679533958435059
690,0.07679629325866699
691,0.0767972469329834
692,0.0767979621887207
693,0.07679915428161621
694,0.07679986953735352
695,0.07680082321166992
696,0.07680153846740723
697,0.07680273056030273
698,0.07680344581604004
699,0.07680439949035645
700,0.07680511474609375
701,0.07680630683898926
702,0.07680702209472656
703,0.07680797576904297
704,0.07680869102478027
705,0.07680988311767578
706,0.07681059837341309
707,0.07681155204772949
708,0.0768125057220459
709,0.0768132209777832
710,0.07681417465209961
711,0.07681488990783691
712,0.07681608200073242
713,0.07681679725646973
714,0.07681775093078613
715,0.07681846618652344
716,0.07681965827941895
717,0.07682037353515625
718,0.07682132720947266
719,0.07682204246520996
720,0.07682323455810547
721,0.07682394981384277
722,0.07682490348815918
723,0.07682561874389648
724,0.07682681083679199
725,0.0768275260925293
726,0.0768282413482666
727,0.07682919502258301
728,0.07683014869689941
729,0.07683110237121582
730,0.07683181762695312
731,0.07683277130126953
732,0.07683372497558594
733,0.07683467864990234
734,0.07683539390563965
735,0.07683634757995605
736,0.07683730125427246
737,0.07683825492858887
738,0.07683897018432617
739,0.07683968544006348
740,0.07684087753295898
741,0.07684159278869629
742,0.0768425464630127
743,0.07684326171875
744,0.07684445381164551
745,0.07684516906738281
746,0.07684612274169922
747,0.07684683799743652
748,0.07684803009033203
749,0.07684874534606934
750,0.07684969902038574
751,0.07685065269470215
752,0.07685136795043945
753,0.07685232162475586
754,0.07685303688049316
755,0.07685422897338867
756,0.07685494422912598
757,0.07685589790344238
758,0.07685661315917969
759,0.0768578052520752
760,0.0768585205078125
761,0.0768594741821289
762,0.07686018943786621
763,0.07686138153076172
764,0.07686209678649902
765,0.07686281204223633
766,0.07686376571655273
767,0.07686471939086914
768,0.07686567306518555
769,0.07686638832092285
770,0.07686734199523926
771,0.07686829566955566
772,0.07686924934387207
773,0.07687020301818848
774,0.07687115669250488
775,0.07687211036682129
776,0.0768730640411377
777,0.076873779296875
778,0.07687497138977051
779,0.07687568664550781
780,0.07687664031982422
781,0.07687735557556152
782,0.07687854766845703
783,0.07687926292419434
784,0.07688021659851074
785,0.07688093185424805
786,0.07688188552856445
787,0.07688283920288086
788,0.07688355445861816
789,0.07688450813293457
790,0.07688546180725098
791,0.07688641548156738
792,0.07688713073730469
793,0.0768880844116211
794,0.0768890380859375
795,0.0768899917602539
796,0.07689070701599121
797,0.07689166069030762
798,0.07689261436462402
799,0.07689356803894043
800,0.07689428329467773
801,0.07689523696899414
802,0.07689619064331055
803,0.07689714431762695
804,0.07689785957336426
805,0.07689857482910156
806,0.07689976692199707
807,0.07690048217773438
808,0.07690143585205078
809,0.07690215110778809
810,0.0769033432006836
811,0.0769040584564209
812,0.0769050121307373
813,0.07690572738647461
814,0.07690691947937012
815,0.07690763473510742
816,0.07690858840942383
817,0.07690930366516113
818,0.07691049575805664
819,0.07691121101379395
820,0.07691216468811035
821,0.07691311836242676
822,0.07691383361816406
823,0.07691478729248047
824,0.07691550254821777
825,0.07691669464111328
826,0.07691740989685059
827,0.07691836357116699
828,0.0769190788269043
829,0.0769202709197998
830,0.07692098617553711
831,0.07692193984985352
832,0.07692265510559082
833,0.07692360877990723
834,0.07692456245422363
835,0.07692527770996094
836,0.07692623138427734
837,0.07692718505859375
838,0.07692813873291016
839,0.07692885398864746
840,0.07692980766296387
841,0.07693076133728027
842,0.07693171501159668
843,0.07693243026733398
844,0.07693338394165039
845,0.0769343376159668
846,0.0769352912902832
847,0.07693600654602051
848,0.07693696022033691
849,0.07693791389465332
850,0.07693886756896973
851,0.07693958282470703
852,0.07694053649902344
853,0.07694149017333984
854,0.07694244384765625
855,0.07694315910339355
856,0.07694387435913086
857,0.07694506645202637
858,0.07694602012634277
859,0.07694697380065918
860,0.07694816589355469
861,0.07694888114929199
862,0.0769498348236084
863,0.0769507884979248
864,0.07695174217224121
865,0.07695245742797852
866,0.07695341110229492
867,0.07695436477661133
868,0.07695531845092773
869,0.07695627212524414
870,0.07695698738098145
871,0.07695794105529785
872,0.07695889472961426
873,0.07695984840393066
874,0.07696056365966797
875,0.07696366310119629
876,0.0769643783569336
877,0.0769655704498291
878,0.0769662857055664
879,0.07696723937988281
880,0.07696795463562012
881,0.07696914672851562
882,0.07696986198425293
883,0.07697081565856934
884,0.07697153091430664
885,0.07697272300720215
886,0.07697343826293945
887,0.07697439193725586
888,0.07697510719299316
889,0.07697629928588867
890,0.07697701454162598
891,0.07697772979736328
892,0.07697868347167969
893,0.0769798755645752
894,0.0769805908203125
895,0.0769813060760498
896,0.07698225975036621
897,0.07698321342468262
898,0.07698416709899902
899,0.07698488235473633
900,0.07698607444763184
901,0.07698678970336914
902,0.07698774337768555
903,0.07698845863342285
904,0.07698965072631836
905,0.07699036598205566
906,0.07699131965637207
907,0.07699203491210938
908,0.07699322700500488
909,0.07699394226074219
910,0.0769948959350586
911,0.0769956111907959
912,0.0769965648651123
913,0.07699751853942871
914,0.07699823379516602
915,0.07699918746948242
916,0.07700014114379883
917,0.07700109481811523
918,0.07700181007385254
919,0.07700276374816895
920,0.07700371742248535
921,0.07700467109680176
922,0.07700538635253906
923,0.07700634002685547
924,0.07700729370117188
925,0.07700824737548828
926,0.07700896263122559
927,0.07700967788696289
928,0.0770108699798584
929,0.0770115852355957
930,0.07701253890991211
931,0.07701325416564941
932,0.07701444625854492
933,0.07701516151428223
934,0.07701611518859863
935,0.07701683044433594
936,0.07701802253723145
937,0.07701873779296875
938,0.07701969146728516
939,0.07702040672302246
940,0.07702159881591797
941,0.07702231407165527
942,0.07702326774597168
943,0.07702445983886719
944,0.0770254135131836
945,0.0770261287689209
946,0.0770270824432373
947,0.07702803611755371
948,0.07702898979187012
949,0.07702970504760742
950,0.07703065872192383
951,0.07703161239624023
952,0.07703256607055664
953,0.07703351974487305
954,0.07703423500061035
955,0.07703542709350586
956,0.07703614234924316
957,0.07703709602355957
958,0.07703781127929688
959,0.07703900337219238
960,0.07703971862792969
961,0.0770406723022461
962,0.0770416259765625
963,0.0770425796508789
964,0.07704329490661621
965,0.07704424858093262
966,0.07704520225524902
967,0.07704615592956543
968,0.07704687118530273
969,0.07704782485961914
970,0.07704877853393555
971,0.07704949378967285
972,0.07705044746398926
973,0.07705116271972656
974,0.07705235481262207
975,0.07705307006835938
976,0.07705402374267578
977,0.07705473899841309
978,0.0770559310913086
979,0.0770566463470459
980,0.0770576000213623
981,0.07705831527709961
982,0.07705950736999512
983,0.07706022262573242
984,0.07706117630004883
985,0.07706189155578613
986,0.07706308364868164
987,0.07706379890441895
988,0.07706451416015625
989,0.07706546783447266
990,0.07706642150878906
991,0.07706737518310547
992,0.07706832885742188
993,0.07706904411315918
994,0.07707023620605469
995,0.07707095146179199
996,0.0770719051361084
997,0.0770728588104248
998,0.07707381248474121
999,0.07707452774047852
1000,0.07707548141479492
1001,0.07707643508911133
1002,0.07707738876342773
1003,0.07707810401916504
1004,0.07707905769348145
1005,0.07708001136779785
1006,0.07708096504211426
1007,0.07708168029785156
1008,0.07708263397216797
1009,0.07708358764648438
1010,0.07708454132080078
1011,0.07708525657653809
1012,0.07708621025085449
1013,0.0770871639251709
1014,0.0770881175994873
1015,0.07708883285522461
1016,0.07708978652954102
1017,0.07709074020385742
1018,0.07709145545959473
1019,0.07709240913391113
1020,0.07709336280822754
1021,0.07709431648254395
1022,0.07709503173828125
1023,0.07709598541259766
1024,0.07709670066833496
1025,0.07709789276123047
1026,0.07709884643554688
1027,0.07709980010986328
1028,0.07710099220275879
1029,0.0771017074584961
1030,0.0771026611328125
1031,0.0771033763885498
1032,0.07710456848144531
1033,0.07710552215576172
1034,0.07710623741149902
1035,0.07710719108581543
1036,0.07710814476013184
1037,0.07710909843444824
1038,0.07710981369018555
1039,0.07711100578308105
1040,0.07711172103881836
1041,0.07711267471313477
1042,0.07711338996887207
1043,0.07711458206176758
1044,0.07711553573608398
1045,0.07711625099182129
1046,0.0771172046661377
1047,0.0771181583404541
1048,0.07711911201477051
1049,0.07711982727050781
1050,0.07712078094482422
1051,0.07712173461914062
1052,0.07712268829345703
1053,0.07712340354919434
1054,0.07712435722351074
1055,0.07712531089782715
1056,0.07712626457214355
1057,0.07712697982788086
1058,0.07712769508361816
1059,0.07712888717651367
1060,0.07712960243225098
1061,0.07713055610656738
1062,0.07713127136230469
1063,0.0771324634552002
1064,0.0771331787109375
1065,0.0771341323852539
1066,0.07713484764099121
1067,0.07713603973388672
1068,0.07713675498962402
1069,0.07713770866394043
1070,0.07713842391967773
1071,0.07713937759399414
1072,0.07714033126831055
1073,0.07714104652404785
1074,0.07714223861694336
1075,0.07714295387268066
1076,0.07714390754699707
1077,0.07714462280273438
1078,0.07714581489562988
1079,0.07714653015136719
1080,0.0771474838256836
1081,0.0771481990814209
1082,0.0771493911743164
1083,0.07715010643005371
1084,0.07715082168579102
1085,0.07715177536010742
1086,0.07715272903442383
1087,0.07715368270874023
1088,0.07715439796447754
1089,0.07715535163879395
1090,0.07715630531311035
1091,0.07715725898742676
1092,0.07715797424316406
1093,0.07715892791748047
1094,0.07715988159179688
1095,0.07716083526611328
1096,0.07716155052185059
1097,0.07716226577758789
1098,0.0771634578704834
1099,0.0771641731262207
1100,0.07716512680053711
1101,0.07716608047485352
1102,0.07716703414916992
1103,0.07716798782348633
1104,0.07716870307922363
1105,0.07716965675354004
1106,0.07717061042785645
1107,0.07717132568359375
1108,0.07717227935791016
1109,0.07717347145080566
1110,0.07717704772949219
1111,0.07717776298522949
1112,0.0771787166595459
1113,0.0771794319152832
1114,0.07718062400817871
1115,0.07718133926391602
1116,0.07718229293823242
1117,0.07718300819396973
1118,0.07718420028686523
1119,0.07718491554260254
1120,0.07718586921691895
1121,0.07718658447265625
1122,0.07718777656555176
1123,0.07718849182128906
1124,0.07718944549560547
1125,0.07719016075134277
1126,0.07719135284423828
1127,0.07719206809997559
1128,0.07719302177429199
1129,0.0771937370300293
1130,0.0771949291229248
1131,0.07719564437866211
1132,0.07719659805297852
1133,0.07719731330871582
1134,0.07719850540161133
1135,0.07719922065734863
1136,0.07720017433166504
1137,0.07720088958740234
1138,0.07720208168029785
1139,0.07720279693603516
1140,0.07720375061035156
1141,0.07720446586608887
1142,0.07720565795898438
1143,0.07720637321472168
1144,0.07720732688903809
1145,0.07720828056335449
1146,0.0772092342376709
1147,0.0772099494934082
1148,0.07721090316772461
1149,0.07721185684204102
1150,0.07721281051635742
1151,0.07721352577209473
1152,0.07721447944641113
1153,0.07721543312072754
1154,0.07721638679504395
1155,0.07721710205078125
1156,0.07721805572509766
1157,0.07721900939941406
1158,0.07721996307373047
1159,0.07722067832946777
1160,0.07722163200378418
1161,0.07722258567810059
1162,0.07722353935241699
1163,0.0772242546081543
1164,0.0772249698638916
1165,0.07722616195678711
1166,0.07722687721252441
1167,0.07722783088684082
1168,0.07722854614257812
1169,0.07722973823547363
1170,0.07723045349121094
1171,0.07723140716552734
1172,0.07723212242126465
1173,0.07723331451416016
1174,0.07723402976989746
1175,0.07723498344421387
1176,0.07723569869995117
1177,0.07723689079284668
1178,0.07723760604858398
1179,0.07723855972290039
1180,0.0772395133972168
1181,0.0772402286529541
1182,0.07724118232727051
1183,0.07724189758300781
1184,0.07724308967590332
1185,0.07724380493164062
1186,0.07724475860595703
1187,0.07724547386169434
1188,0.07724666595458984
1189,0.07724738121032715
1190,0.07724833488464355
1191,0.07724905014038086
1192,0.07725024223327637
1193,0.07725095748901367
1194,0.07725381851196289
1195,0.0772547721862793
1196,0.0772554874420166
1197,0.07725644111633301
1198,0.07725739479064941
1199,0.07725834846496582
1200,0.07725906372070312
1201,0.07726001739501953
1202,0.07726097106933594
1203,0.07726192474365234
1204,0.07726263999938965
1205,0.07726335525512695
1206,0.07726454734802246
1207,0.07726526260375977
1208,0.07726621627807617
1209,0.07726693153381348
1210,0.07726812362670898
1211,0.07726883888244629
1212,0.0772697925567627
1213,0.0772707462310791
1214,0.07727169990539551
